Product,Reviewer,Review_Title,Review_Text,Review_Rating,Review_Date,Product_URL
Aristocrat Atlas Set of 2 Trolley Bag 55cm & 66cm | Small+Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack| 3-Year Warranty (White),Placeholder,Highly Disappointed — Poor Quality Control & Not as Pictured. Do Not Buy!,"I strongly advise against purchasing this suitcase. I was incredibly disappointed from the moment I took it out of the box.
First, the product description is misleading. The photos advertise a crisp, white suitcase, but the actual product is a dull off-white color.
Worse than the color mismatch is the appalling lack of quality control. The suitcase arrived looking damaged and hastily thrown together. Here is exactly what I found right out of the packaging:
• Scuff marks and dirt in multiple spots across the exterior shell.
• Terrible finishing around the zipper: The ends are very badly glued, and the rubber sealing is already separating and peeling off.
• Visible debris: Bizarrely, there is literally a piece of masking tape and loose threads visibly sticking out from under the rubber trim.
The only reason I am not returning this immediately is because I have an urgent trip and simply do not have the time to wait for a replacement. I am completely stuck with a damaged, poorly manufactured product.
Do yourself a favor and spend your money elsewhere. The quality is completely unacceptable, and it looks nothing like the item advertised. Avoid this product!",,Reviewed in India on 27 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXMK92R/ref=sr_1_11?sr=8-11
Aristocrat Atlas Set of 2 Trolley Bag 55cm & 66cm | Small+Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack| 3-Year Warranty (White),GURUNATH K.,Not sturdy,Material is not sturdy. Average quality. Zips are good.,,Reviewed in India on 20 March 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXMK92R/ref=sr_1_11?sr=8-11
Aristocrat Atlas Set of 2 Trolley Bag 55cm & 66cm | Small+Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack| 3-Year Warranty (White),Arpan Elias Thomas,Good overall,"Good overall product for the price. The handle feels a bit flimsy, but can't ask for too much at this price :) .",,Reviewed in India on 28 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXMK92R/ref=sr_1_11?sr=8-11
Aristocrat Atlas Set of 2 Trolley Bag 55cm & 66cm | Small+Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack| 3-Year Warranty (White),Satyam Dubey,Purchase this large size,Nice trolley bag🥰,,Reviewed in India on 29 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXMK92R/ref=sr_1_11?sr=8-11
"Aristocrat Large Polypropylene Airpro Spinner Check-in 75 Cm() 8 Wheels Trolley Bags for Travel Hard Case Luggage, Lightweight Bag with Combination Lock & Robust Trolley with 3 Years Warranty (Blue)",Manan,N/A,N/A,,Reviewed in India on 3 April 2026,https://www.amazon.in/Aristocrat-Trolley-Lightweight-Combination-Warranty/dp/B0D4S1FHLD/ref=sr_1_12?sr=8-12
"Aristocrat Large Polypropylene Airpro Spinner Check-in 75 Cm() 8 Wheels Trolley Bags for Travel Hard Case Luggage, Lightweight Bag with Combination Lock & Robust Trolley with 3 Years Warranty (Blue)",P.K.Rai,N/A,N/A,,Reviewed in India on 1 March 2026,https://www.amazon.in/Aristocrat-Trolley-Lightweight-Combination-Warranty/dp/B0D4S1FHLD/ref=sr_1_12?sr=8-12
"Aristocrat Large Polypropylene Airpro Spinner Check-in 75 Cm() 8 Wheels Trolley Bags for Travel Hard Case Luggage, Lightweight Bag with Combination Lock & Robust Trolley with 3 Years Warranty (Blue)",Vidya,N/A,N/A,,Reviewed in India on 23 April 2026,https://www.amazon.in/Aristocrat-Trolley-Lightweight-Combination-Warranty/dp/B0D4S1FHLD/ref=sr_1_12?sr=8-12
"Aristocrat Large Polypropylene Airpro Spinner Check-in 75 Cm() 8 Wheels Trolley Bags for Travel Hard Case Luggage, Lightweight Bag with Combination Lock & Robust Trolley with 3 Years Warranty (Blue)",Manisha kumari,N/A,N/A,,Reviewed in India on 14 April 2026,https://www.amazon.in/Aristocrat-Trolley-Lightweight-Combination-Warranty/dp/B0D4S1FHLD/ref=sr_1_12?sr=8-12
"Aristocrat Large Polypropylene Airpro Spinner Check-in 75 Cm() 8 Wheels Trolley Bags for Travel Hard Case Luggage, Lightweight Bag with Combination Lock & Robust Trolley with 3 Years Warranty (Blue)",C.Vasavi,N/A,N/A,,Reviewed in India on 27 April 2026,https://www.amazon.in/Aristocrat-Trolley-Lightweight-Combination-Warranty/dp/B0D4S1FHLD/ref=sr_1_12?sr=8-12
"Aristocrat Large Polypropylene Airpro Spinner Check-in 75 Cm() 8 Wheels Trolley Bags for Travel Hard Case Luggage, Lightweight Bag with Combination Lock & Robust Trolley with 3 Years Warranty (Blue)",Aakansha,N/A,N/A,,Reviewed in India on 25 February 2026,https://www.amazon.in/Aristocrat-Trolley-Lightweight-Combination-Warranty/dp/B0D4S1FHLD/ref=sr_1_12?sr=8-12
"Aristocrat Large Polypropylene Airpro Spinner Check-in 75 Cm() 8 Wheels Trolley Bags for Travel Hard Case Luggage, Lightweight Bag with Combination Lock & Robust Trolley with 3 Years Warranty (Blue)",Sunil kumar,N/A,N/A,,Reviewed in India on 25 April 2026,https://www.amazon.in/Aristocrat-Trolley-Lightweight-Combination-Warranty/dp/B0D4S1FHLD/ref=sr_1_12?sr=8-12
"Aristocrat Large Polypropylene Airpro Spinner Check-in 75 Cm() 8 Wheels Trolley Bags for Travel Hard Case Luggage, Lightweight Bag with Combination Lock & Robust Trolley with 3 Years Warranty (Blue)",Md K.,N/A,N/A,,Reviewed in India on 8 March 2026,https://www.amazon.in/Aristocrat-Trolley-Lightweight-Combination-Warranty/dp/B0D4S1FHLD/ref=sr_1_12?sr=8-12
Aristocrat Solana Cabin Trolley Bag 53cm | Small | Hard Luggage | 8-Wheel Suitcase with Laptop Compartment for Business Travel | TSA Lock with Anti-Theft Zipper | 3 Years International Warranty (Blue),Himanshu Saini,N/A,N/A,,Reviewed in India on 28 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Compartment-Anti-Theft-International/dp/B0GVSH9MJD/ref=sr_1_13?sr=8-13
Aristocrat Solana Cabin Trolley Bag 53cm | Small | Hard Luggage | 8-Wheel Suitcase with Laptop Compartment for Business Travel | TSA Lock with Anti-Theft Zipper | 3 Years International Warranty (Blue),Bhavna,N/A,N/A,,Reviewed in India on 30 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Compartment-Anti-Theft-International/dp/B0GVSH9MJD/ref=sr_1_13?sr=8-13
Aristocrat Solana Cabin Trolley Bag 53cm | Small | Hard Luggage | 8-Wheel Suitcase with Laptop Compartment for Business Travel | TSA Lock with Anti-Theft Zipper | 3 Years International Warranty (Blue),Placeholder,N/A,N/A,,Reviewed in India on 27 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Compartment-Anti-Theft-International/dp/B0GVSH9MJD/ref=sr_1_13?sr=8-13
Aristocrat Solana Cabin Trolley Bag 53cm | Small | Hard Luggage | 8-Wheel Suitcase with Laptop Compartment for Business Travel | TSA Lock with Anti-Theft Zipper | 3 Years International Warranty (Blue),Kamal Jyoti gangwar,N/A,N/A,,Reviewed in India on 28 August 2024,https://www.amazon.in/Aristocrat-Suitcase-Compartment-Anti-Theft-International/dp/B0GVSH9MJD/ref=sr_1_13?sr=8-13
Aristocrat Solana Cabin Trolley Bag 53cm | Small | Hard Luggage | 8-Wheel Suitcase with Laptop Compartment for Business Travel | TSA Lock with Anti-Theft Zipper | 3 Years International Warranty (Blue),Mariam,N/A,N/A,,Reviewed in India on 25 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Compartment-Anti-Theft-International/dp/B0GVSH9MJD/ref=sr_1_13?sr=8-13
Aristocrat Solana Cabin Trolley Bag 53cm | Small | Hard Luggage | 8-Wheel Suitcase with Laptop Compartment for Business Travel | TSA Lock with Anti-Theft Zipper | 3 Years International Warranty (Blue),Joshi adireddi,N/A,N/A,,Reviewed in India on 2 August 2024,https://www.amazon.in/Aristocrat-Suitcase-Compartment-Anti-Theft-International/dp/B0GVSH9MJD/ref=sr_1_13?sr=8-13
Aristocrat Solana Cabin Trolley Bag 53cm | Small | Hard Luggage | 8-Wheel Suitcase with Laptop Compartment for Business Travel | TSA Lock with Anti-Theft Zipper | 3 Years International Warranty (Blue),Psychlone,N/A,N/A,,Reviewed in India on 30 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Compartment-Anti-Theft-International/dp/B0GVSH9MJD/ref=sr_1_13?sr=8-13
Aristocrat Solana Cabin Trolley Bag 53cm | Small | Hard Luggage | 8-Wheel Suitcase with Laptop Compartment for Business Travel | TSA Lock with Anti-Theft Zipper | 3 Years International Warranty (Blue),Nandita,N/A,N/A,,Reviewed in India on 30 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Compartment-Anti-Theft-International/dp/B0GVSH9MJD/ref=sr_1_13?sr=8-13
Aristocrat Medium Commander 69Cms Premium Polyester with PVC Coating Soft Sided Check-in 4 Spinner Wheels Black Suitcase,Shalini,N/A,N/A,,Reviewed in India on 23 March 2026,https://www.amazon.in/Aristocrat-Commander-Premium-Polyester-Suitcase/dp/B0C1K5S9X4/ref=sr_1_14?sr=8-14
Aristocrat Medium Commander 69Cms Premium Polyester with PVC Coating Soft Sided Check-in 4 Spinner Wheels Black Suitcase,Neelam Tiwari,N/A,N/A,,Reviewed in India on 9 April 2026,https://www.amazon.in/Aristocrat-Commander-Premium-Polyester-Suitcase/dp/B0C1K5S9X4/ref=sr_1_14?sr=8-14
Aristocrat Medium Commander 69Cms Premium Polyester with PVC Coating Soft Sided Check-in 4 Spinner Wheels Black Suitcase,Hardika,N/A,N/A,,Reviewed in India on 18 December 2025,https://www.amazon.in/Aristocrat-Commander-Premium-Polyester-Suitcase/dp/B0C1K5S9X4/ref=sr_1_14?sr=8-14
Aristocrat Medium Commander 69Cms Premium Polyester with PVC Coating Soft Sided Check-in 4 Spinner Wheels Black Suitcase,zakaliya kirya,N/A,N/A,,Reviewed in India on 24 April 2026,https://www.amazon.in/Aristocrat-Commander-Premium-Polyester-Suitcase/dp/B0C1K5S9X4/ref=sr_1_14?sr=8-14
Aristocrat Medium Commander 69Cms Premium Polyester with PVC Coating Soft Sided Check-in 4 Spinner Wheels Black Suitcase,Asmar Khan,N/A,N/A,,Reviewed in India on 27 January 2026,https://www.amazon.in/Aristocrat-Commander-Premium-Polyester-Suitcase/dp/B0C1K5S9X4/ref=sr_1_14?sr=8-14
Aristocrat Medium Commander 69Cms Premium Polyester with PVC Coating Soft Sided Check-in 4 Spinner Wheels Black Suitcase,Amazon Customer,N/A,N/A,,Reviewed in India on 21 April 2026,https://www.amazon.in/Aristocrat-Commander-Premium-Polyester-Suitcase/dp/B0C1K5S9X4/ref=sr_1_14?sr=8-14
Aristocrat Medium Commander 69Cms Premium Polyester with PVC Coating Soft Sided Check-in 4 Spinner Wheels Black Suitcase,Ajay,N/A,N/A,,Reviewed in India on 2 April 2026,https://www.amazon.in/Aristocrat-Commander-Premium-Polyester-Suitcase/dp/B0C1K5S9X4/ref=sr_1_14?sr=8-14
Aristocrat Medium Commander 69Cms Premium Polyester with PVC Coating Soft Sided Check-in 4 Spinner Wheels Black Suitcase,Amazon Customer,N/A,N/A,,Reviewed in India on 27 April 2026,https://www.amazon.in/Aristocrat-Commander-Premium-Polyester-Suitcase/dp/B0C1K5S9X4/ref=sr_1_14?sr=8-14
Aristocrat Atlas Check-in Trolley Bag 66cm | Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack | 3-Year Warranty (Teal Blue),Grace,N/A,N/A,,Reviewed in India on 20 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXK5JRQ/ref=sr_1_15?sr=8-15
Aristocrat Atlas Check-in Trolley Bag 66cm | Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack | 3-Year Warranty (Teal Blue),ADITYA BHARTI,N/A,N/A,,Reviewed in India on 19 February 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXK5JRQ/ref=sr_1_15?sr=8-15
Aristocrat Atlas Check-in Trolley Bag 66cm | Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack | 3-Year Warranty (Teal Blue),neha raroliya,N/A,N/A,,Reviewed in India on 9 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXK5JRQ/ref=sr_1_15?sr=8-15
Aristocrat Atlas Check-in Trolley Bag 66cm | Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack | 3-Year Warranty (Teal Blue),Prasad,N/A,N/A,,Reviewed in India on 4 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXK5JRQ/ref=sr_1_15?sr=8-15
Aristocrat Atlas Check-in Trolley Bag 66cm | Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack | 3-Year Warranty (Teal Blue),Placeholder,N/A,N/A,,Reviewed in India on 27 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXK5JRQ/ref=sr_1_15?sr=8-15
Aristocrat Atlas Check-in Trolley Bag 66cm | Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack | 3-Year Warranty (Teal Blue),GURUNATH K.,N/A,N/A,,Reviewed in India on 20 March 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXK5JRQ/ref=sr_1_15?sr=8-15
Aristocrat Atlas Check-in Trolley Bag 66cm | Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack | 3-Year Warranty (Teal Blue),Arpan Elias Thomas,N/A,N/A,,Reviewed in India on 28 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXK5JRQ/ref=sr_1_15?sr=8-15
Aristocrat Atlas Check-in Trolley Bag 66cm | Medium | Hard Luggage | Smooth 8-Wheel Suitcase | Secure Combination Lock with Sturdy Zipper | Full Fabric Convipack | 3-Year Warranty (Teal Blue),Satyam Dubey,N/A,N/A,,Reviewed in India on 29 April 2026,https://www.amazon.in/Aristocrat-Suitcase-Combination-Convipack-Warranty/dp/B0FPXK5JRQ/ref=sr_1_15?sr=8-15
Nasher Miles Springfield Hard-Sided Polypropylene Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Kushboo,Bit costly😕 but satisfied😁👍,The look is sooo soo good and stylish.. it's spacious on both sides.. Best buy. Value for money. Scratch resistance but you should be a bit careful about scars as the colour is light. It's light weight and durable.,,Reviewed in India on 27 March 2025,https://www.amazon.in/Nasher-Miles-Springfield-Hard-Sided-Polypropylene/dp/B0D47KQ81Z/ref=sr_1_5?sr=8-5
Nasher Miles Springfield Hard-Sided Polypropylene Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Pallav Jadav,Extremely Disappointed with Nasher Miles - Handle Bracket Broken,"I was initially impressed by the sleek and stylish look of the Nasher Miles trolley bag. However, my excitement quickly turned to disappointment when I noticed that the handle bracket was broken right out of the box. This is a critical part of the bag, and its poor quality makes the entire product unreliable.

While the design is appealing, it’s clear that the quality doesn’t match the appearance. I expected much better durability for the price I paid. A broken handle bracket renders the bag almost unusable, and it’s frustrating to deal with such an issue with a brand that claims to deliver quality products.

Unfortunately, I cannot recommend this bag unless Nasher Miles improves their quality control. A good look is pointless if the bag can't hold up to basic use.",,Reviewed in India on 26 November 2024,https://www.amazon.in/Nasher-Miles-Springfield-Hard-Sided-Polypropylene/dp/B0D47KQ81Z/ref=sr_1_5?sr=8-5
Nasher Miles Springfield Hard-Sided Polypropylene Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Prajwal C,The design Nasher miles has no one can copy it looks so premium at this price best product i had,Best product with premium look...,,Reviewed in India on 5 December 2025,https://www.amazon.in/Nasher-Miles-Springfield-Hard-Sided-Polypropylene/dp/B0D47KQ81Z/ref=sr_1_5?sr=8-5
Nasher Miles Springfield Hard-Sided Polypropylene Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Grateful..,"Great Design & Space, But Wheel Quality Can Improve","The suitcase is spacious, stylish, and overall the build quality is good. However, one of the wheels broke during our travel. On the positive side, the company was very prompt in sending a replacement wheel under warranty, which I really appreciated.

That said, I do feel the wheel quality could be improved. I purchased a suitcase from Safari at the same time and both were handled in a similar way during travel, but the wheels on the Safari suitcase seem sturdier compared to Nasher.

Overall, Nasher has a better design and build aesthetics, but improving the wheel quality would make it an even better product.",,Reviewed in India on 9 March 2026,https://www.amazon.in/Nasher-Miles-Springfield-Hard-Sided-Polypropylene/dp/B0D47KQ81Z/ref=sr_1_5?sr=8-5
Nasher Miles Springfield Hard-Sided Polypropylene Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Karan,Good stuff,Works well so far. Been a year.. and I have no complaints. Its tough and looks very good.,,Reviewed in India on 9 March 2026,https://www.amazon.in/Nasher-Miles-Springfield-Hard-Sided-Polypropylene/dp/B0D47KQ81Z/ref=sr_1_5?sr=8-5
Nasher Miles Springfield Hard-Sided Polypropylene Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Placeholder,Good,It’s a nice one with pockets inside. I took it for my short work journeys. Hope it will work long:),,Reviewed in India on 18 November 2024,https://www.amazon.in/Nasher-Miles-Springfield-Hard-Sided-Polypropylene/dp/B0D47KQ81Z/ref=sr_1_5?sr=8-5
Nasher Miles Springfield Hard-Sided Polypropylene Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Ela,Quality,The product quality is so bad that the zipper broke after two trips. I raised complaint to Nasher miles team and the reply was to get it fixed outside at a local shop and share the bill for reimbursement. Such a poor quality product with poorest quality customer support. I would highly recommend go for some reputed brands than companies like this which just live on shark tank fame!,,Reviewed in India on 19 July 2025,https://www.amazon.in/Nasher-Miles-Springfield-Hard-Sided-Polypropylene/dp/B0D47KQ81Z/ref=sr_1_5?sr=8-5
Nasher Miles Springfield Hard-Sided Polypropylene Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Cool Mint),Pratik Jagadale,Low storage space,Overall build quality is good but handle quality is not that much good. And storage space is low. Also what is storgae capacity is not mentioned in specs.,,Reviewed in India on 5 November 2025,https://www.amazon.in/Nasher-Miles-Springfield-Hard-Sided-Polypropylene/dp/B0D47KQ81Z/ref=sr_1_5?sr=8-5
Nasher Miles Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Grey),Chetan Kanungo,N/A,N/A,,Reviewed in India on 20 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D766WDBV/ref=sr_1_6?sr=8-6
Nasher Miles Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Grey),Atul Negi,N/A,N/A,,Reviewed in India on 8 September 2024,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D766WDBV/ref=sr_1_6?sr=8-6
Nasher Miles Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Grey),MD KAMRUZZAMAN,N/A,N/A,,Reviewed in India on 26 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D766WDBV/ref=sr_1_6?sr=8-6
Nasher Miles Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Grey),Shubham,N/A,N/A,,Reviewed in India on 15 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D766WDBV/ref=sr_1_6?sr=8-6
Nasher Miles Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Grey),Aswin,N/A,N/A,,Reviewed in India on 2 February 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D766WDBV/ref=sr_1_6?sr=8-6
Nasher Miles Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Grey),Vasudevan Shashin,N/A,N/A,,Reviewed in India on 8 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D766WDBV/ref=sr_1_6?sr=8-6
Nasher Miles Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Grey),BISWA BHUYAN,N/A,N/A,,Reviewed in India on 12 December 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D766WDBV/ref=sr_1_6?sr=8-6
Nasher Miles Boston Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Grey),Shweta,N/A,N/A,,Reviewed in India on 1 August 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D766WDBV/ref=sr_1_6?sr=8-6
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Pastel Green),Mayuri patel,Stylish interiors,Good quality Cabin size bag with secure lock system,,Reviewed in India on 12 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B09G72J5Y6/ref=sr_1_7?sr=8-7
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Pastel Green),SAMBARA GAMANGA,Reviewed over product,"Ease of use, lock quality, authenticity. Cost is high.",,Reviewed in India on 7 February 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B09G72J5Y6/ref=sr_1_7?sr=8-7
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Pastel Green),Amazon Customer,Suitcase,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌,,Reviewed in India on 6 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B09G72J5Y6/ref=sr_1_7?sr=8-7
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Pastel Green),MD Firoz,Good,Bahut achcha quality hai,,Reviewed in India on 14 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B09G72J5Y6/ref=sr_1_7?sr=8-7
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Pastel Green),Jassi Meerpuria,Buy buy buy buy,"Very nice color or nice quality lock is good space very good no bags have space like this ha but after one 2 time used little dirty while flights
I’ll order cabin bag also",,Reviewed in India on 6 March 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B09G72J5Y6/ref=sr_1_7?sr=8-7
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Pastel Green),Syed A.,Very poor quality,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go.",,Reviewed in India on 10 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B09G72J5Y6/ref=sr_1_7?sr=8-7
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Pastel Green),Nachi,Good looking but needs improvements.,"Love the bags and travel locks. I wish I could buy more now that I have left India. The case quality and design are top notch and the manoeuvrability is great compared to my safari bags. They are slightly compact compared to safari however they can accommodate more or less up to 23kg.
UPdate 1: After landing I noticed a lot more scratches than my 3 year old Safari bag. They seem to not have any protection on the surface. Hence the 3* review .",,Reviewed in India on 4 November 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B09G72J5Y6/ref=sr_1_7?sr=8-7
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Pastel Green),Sunetra Ray,It's spaciousness and light weight,"The suitcase is very good and fits in a lot of things
I bought it for my Grand daughter who is very happy not only with colour but also because it fitted in all her clothes books etc. A good buy and very reasonable cost.",,Reviewed in India on 5 September 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B09G72J5Y6/ref=sr_1_7?sr=8-7
Nasher Miles Paris Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Navy Blue),Mayuri patel,Stylish interiors,Good quality Cabin size bag with secure lock system,,Reviewed in India on 12 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Navy-Blue/dp/B09G74MNFL/ref=sr_1_8?sr=8-8
Nasher Miles Paris Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Navy Blue),SAMBARA GAMANGA,Reviewed over product,"Ease of use, lock quality, authenticity. Cost is high.",,Reviewed in India on 7 February 2026,https://www.amazon.in/Nasher-Miles-Paris-Navy-Blue/dp/B09G74MNFL/ref=sr_1_8?sr=8-8
Nasher Miles Paris Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Navy Blue),Amazon Customer,Suitcase,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌,,Reviewed in India on 6 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Navy-Blue/dp/B09G74MNFL/ref=sr_1_8?sr=8-8
Nasher Miles Paris Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Navy Blue),MD Firoz,Good,Bahut achcha quality hai,,Reviewed in India on 14 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Navy-Blue/dp/B09G74MNFL/ref=sr_1_8?sr=8-8
